Point #N	Game	Score(H:F)	L_i		G_A		G_B		M_A		M_B		Elo_H		Elo_F
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
93		6	5:7		0.172500	0.172500	0.000000	0.106791	-0.067929	0.268512	0.281628
94		6	6:7		0.219300	0.219300	0.000000	0.155215	-0.037369	0.277872	0.286807
95		6	7:7		0.279600	0.279600	0.000000	0.204591	-0.025037	0.288093	0.288360
96		6	7:8		0.319400	0.000000	-0.319400	0.128819	-0.138629	0.275816	0.267233
97		6	7:9		0.320500	0.000000	-0.320500	0.086309	-0.203915	0.268984	0.255071
98		6	7:10		0.248700	0.000000	-0.248700	0.048942	-0.231505	0.261906	0.250281
99		6	7:11		0.108800	0.000000	-0.108800	0.021495	-0.196616	0.254721	0.257683
100		7	0:1		0.176100	0.000000	-0.176100	0.000000	-0.182039	0.249553	0.260956
101		7	0:2		0.179900	0.000000	-0.179900	0.000000	-0.178508	0.249426	0.261655
102		7	1:2		0.164400	0.164400	0.000000	0.071280	-0.099171	0.261967	0.276081
103		7	2:2		0.186900	0.186900	0.000000	0.119673	-0.056613	0.270887	0.283637
104		7	3:2		0.193900	0.193900	0.000000	0.149903	-0.034181	0.276610	0.287534
105		7	4:2		0.202000	0.202000	0.000000	0.177500	-0.013830	0.281838	0.291067
106		7	4:3		0.174500	0.000000	-0.174500	0.118925	-0.066573	0.271084	0.281678
107		7	4:4		0.210200	0.000000	-0.210200	0.071212	-0.124797	0.262874	0.271008
108		7	4:5		0.222000	0.000000	-0.222000	0.038085	-0.168309	0.257285	0.262989
109		7	4:6		0.219100	0.000000	-0.219100	0.015529	-0.196355	0.253423	0.257842
110		7	5:6		0.207400	0.207400	0.000000	0.079125	-0.131558	0.264827	0.269527
111		7	6:6		0.252100	0.252100	0.000000	0.149192	-0.079156	0.278075	0.278642
112		7	7:6		0.276100	0.276100	0.000000	0.205293	-0.042207	0.288863	0.284948
113		7	7:7		0.271400	0.000000	-0.271400	0.137546	-0.120385	0.277044	0.270688
114		7	7:8		0.321000	0.000000	-0.321000	0.092156	-0.191837	0.269812	0.257357
115		7	7:9		0.326700	0.000000	-0.326700	0.051062	-0.253170	0.263143	0.245953
116		7	7:10		0.244800	0.000000	-0.244800	0.021226	-0.263017	0.257053	0.244541
117		7	7:11		0.104100	0.000000	-0.104100	0.000000	-0.215936	0.250774	0.254245
